学校,文理科,招生省份,平均分数
四川国际标榜职业学院,文科,四川,168.0
四川国际标榜职业学院,文科,甘肃,259.6666667
四川国际标榜职业学院,文科,山西,265.0
四川国际标榜职业学院,理科,河南,329.0
四川国际标榜职业学院,理科,广西,245.0
四川国际标榜职业学院,文科,贵州,195.6666667
四川国际标榜职业学院,理科,云南,259.0
四川国际标榜职业学院,文科,新疆,228.6666667
成都农业科技职业学院,文科,辽宁,310.0
成都农业科技职业学院,文科,吉林,354.0
成都农业科技职业学院,文科,安徽,286.0
成都农业科技职业学院,文科,湖北,254.6666667
成都农业科技职业学院,文科,重庆,292.3333333
成都农业科技职业学院,文科,四川,230.4
成都农业科技职业学院,理科,内蒙古,193.5
成都农业科技职业学院,理科,贵州,268.6666667
成都农业科技职业学院,文科,云南,320.0
成都农业科技职业学院,理科,西藏,198.6666667
成都农业科技职业学院,理科,新疆,239.0
宜宾职业技术学院,理科,山东,232.3333333
宜宾职业技术学院,文科,重庆,295.6666667
宜宾职业技术学院,文科,四川,219.2
宜宾职业技术学院,理科,陕西,204.0
宜宾职业技术学院,文科,甘肃,243.0
宜宾职业技术学院,文科,河北,189.0
宜宾职业技术学院,文科,河南,319.0
宜宾职业技术学院,理科,贵州,215.75
宜宾职业技术学院,理科,云南,286.0
宜宾职业技术学院,理科,青海,247.6666667
宜宾职业技术学院,理科,新疆,233.6666667
成都艺术职业学院,理科,黑龙江,279.0
成都艺术职业学院,理科,安徽,303.0
成都艺术职业学院,文科,福建,350.0
成都艺术职业学院,文科,重庆,240.0
成都艺术职业学院,文科,四川,170.5
成都艺术职业学院,理科,河北,230.0
成都艺术职业学院,理科,内蒙古,232.0
成都艺术职业学院,文科,广西,332.0
成都艺术职业学院,理科,贵州,232.0
成都艺术职业学院,理科,西藏,149.0
成都艺术职业学院,理科,新疆,221.5
四川托普信息技术职业学院,理科,浙江,303.0
四川托普信息技术职业学院,理科,湖北,334.5
四川托普信息技术职业学院,理科,湖南,241.0
四川托普信息技术职业学院,文科,重庆,273.75
四川托普信息技术职业学院,理科,四川,171.4
四川托普信息技术职业学院,文科,陕西,279.0
四川托普信息技术职业学院,文科,甘肃,263.75
四川托普信息技术职业学院,文科,山西,163.0
四川托普信息技术职业学院,文科,内蒙古,302.0
四川托普信息技术职业学院,文科,河南,242.0
四川托普信息技术职业学院,理科,贵州,256.3333333
四川托普信息技术职业学院,文科,新疆,275.6666667
四川职业技术学院,理科,广东,289.0
四川职业技术学院,理科,重庆,252.3333333
四川职业技术学院,理科,四川,227.25
四川职业技术学院,理科,陕西,306.0
四川职业技术学院,理科,甘肃,216.0
四川职业技术学院,理科,内蒙古,307.0
四川职业技术学院,文科,河南,284.0
四川职业技术学院,文科,贵州,245.5
四川职业技术学院,理科,云南,305.0
四川职业技术学院,文科,西藏,207.0
四川职业技术学院,理科,青海,194.0
四川职业技术学院,文科,新疆,202.0
眉山职业技术学院,理科,重庆,337.0
眉山职业技术学院,文科,四川,174.25
眉山职业技术学院,理科,甘肃,247.0
眉山职业技术学院,理科,贵州,276.0
眉山职业技术学院,文科,云南,292.5
泸州职业技术学院,文科,重庆,290.6666667
泸州职业技术学院,文科,四川,204.0
泸州职业技术学院,理科,甘肃,273.5
泸州职业技术学院,理科,贵州,224.3333333
泸州职业技术学院,理科,云南,291.0
泸州职业技术学院,文科,新疆,372.0
乐山职业技术学院,理科,重庆,230.0
乐山职业技术学院,文科,四川,179.5
乐山职业技术学院,文科,内蒙古,187.0
乐山职业技术学院,理科,贵州,268.0
乐山职业技术学院,文科,云南,271.0
乐山职业技术学院,文科,青海,220.6666667
乐山职业技术学院,文科,新疆,291.3333333
雅安职业技术学院,文科,安徽,305.0
雅安职业技术学院,理科,湖北,278.0
雅安职业技术学院,文科,广东,310.5
雅安职业技术学院,理科,重庆,288.3333333
雅安职业技术学院,文科,四川,201.0
雅安职业技术学院,理科,陕西,317.0
雅安职业技术学院,理科,甘肃,273.6666667
雅安职业技术学院,理科,河北,430.0
雅安职业技术学院,理科,山西,413.0
雅安职业技术学院,理科,河南,327.0
雅安职业技术学院,文科,贵州,209.5
雅安职业技术学院,理科,云南,298.0
雅安职业技术学院,理科,西藏,200.6666667
雅安职业技术学院,理科,新疆,216.0
贵州航天职业技术学院,理科,安徽,212.3333333
贵州航天职业技术学院,文科,福建,283.0
贵州航天职业技术学院,理科,山东,275.0
贵州航天职业技术学院,文科,湖北,247.0
贵州航天职业技术学院,文科,湖南,276.0
贵州航天职业技术学院,文科,广东,305.6666667
贵州航天职业技术学院,文科,重庆,265.6666667
贵州航天职业技术学院,文科,四川,239.3333333
贵州航天职业技术学院,文科,陕西,297.0
贵州航天职业技术学院,理科,甘肃,266.5
贵州航天职业技术学院,文科,河北,326.5
贵州航天职业技术学院,理科,山西,270.0
贵州航天职业技术学院,文科,内蒙古,185.0
贵州航天职业技术学院,文科,河南,270.0
贵州航天职业技术学院,理科,广西,273.5
贵州航天职业技术学院,理科,贵州,150.0
贵州航天职业技术学院,文科,云南,306.0
贵州航天职业技术学院,理科,西藏,204.0
贵州航天职业技术学院,文科,宁夏,264.0
贵州航天职业技术学院,理科,新疆,239.0
贵州交通职业技术学院,理科,辽宁,264.3333333
贵州交通职业技术学院,文科,吉林,317.0
贵州交通职业技术学院,文科,黑龙江,251.6666667
贵州交通职业技术学院,文科,浙江,294.0
贵州交通职业技术学院,理科,安徽,210.6666667
贵州交通职业技术学院,文科,福建,268.5
贵州交通职业技术学院,理科,山东,250.0
贵州交通职业技术学院,理科,湖北,239.5
贵州交通职业技术学院,理科,湖南,271.6666667
贵州交通职业技术学院,理科,广东,387.6666667
贵州交通职业技术学院,理科,重庆,328.6666667
贵州交通职业技术学院,理科,四川,401.6666667
贵州交通职业技术学院,理科,陕西,266.3333333
贵州交通职业技术学院,理科,甘肃,246.0
贵州交通职业技术学院,文科,河北,217.6666667
贵州交通职业技术学院,理科,山西,168.0
贵州交通职业技术学院,文科,河南,341.5
贵州交通职业技术学院,理科,广西,260.0
贵州交通职业技术学院,文科,贵州,186.75
贵州交通职业技术学院,理科,云南,304.3333333
贵州交通职业技术学院,文科,青海,236.0
贵州交通职业技术学院,理科,江西,295.0
贵州电子信息职业技术学院,文科,天津,188.0
贵州电子信息职业技术学院,文科,辽宁,260.6666667
贵州电子信息职业技术学院,文科,吉林,214.6666667
贵州电子信息职业技术学院,文科,浙江,272.0
贵州电子信息职业技术学院,文科,安徽,214.6666667
贵州电子信息职业技术学院,理科,福建,224.0
贵州电子信息职业技术学院,理科,山东,241.0
贵州电子信息职业技术学院,理科,湖北,287.5
贵州电子信息职业技术学院,文科,广东,273.6666667
贵州电子信息职业技术学院,理科,重庆,264.0
贵州电子信息职业技术学院,理科,四川,217.75
贵州电子信息职业技术学院,理科,陕西,283.3333333
贵州电子信息职业技术学院,文科,甘肃,215.3333333
贵州电子信息职业技术学院,文科,河北,307.6666667
贵州电子信息职业技术学院,理科,山西,227.5
贵州电子信息职业技术学院,文科,内蒙古,213.3333333
贵州电子信息职业技术学院,理科,河南,263.0
贵州电子信息职业技术学院,文科,广西,214.3333333
贵州电子信息职业技术学院,文科,贵州,151.5
贵州电子信息职业技术学院,理科,云南,278.3333333
贵州电子信息职业技术学院,理科,青海,213.3333333
贵州电子信息职业技术学院,文科,宁夏,196.0
贵州电子信息职业技术学院,文科,新疆,224.6666667
贵州警官职业学院,理科,浙江,296.0
贵州警官职业学院,理科,安徽,209.5
